"分類","道路名稱","way_id","block_node","方向","approach_node","緯度","經度","Google Maps","OpenStreetMap","LanePilot範圍","LanePilot車道數","LanePilot轉向","人工車道數","人工轉向","車道來源作者","車道來源seq","車道來源target","轉向來源作者","轉向來源seq","轉向來源target","說明"
"完全一致","大學南路","93228856","260130554","正向","1080697252","22.73224158817306","120.2862936684979","https://www.google.com/maps/@22.73224158817306,120.2862936684979,20z","https://www.openstreetmap.org/way/93228856","intersection_approach","2","left;through|through","2","left;through|through","anna","3736","way/93228856@b/260130554","anna","3736","way/93228856@b/260130554","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","大學南路","93228856","262840908","正向","262840726","22.732149569335128","120.2845019424855","https://www.google.com/maps/@22.732149569335128,120.2845019424855,20z","https://www.openstreetmap.org/way/93228856","segment_direction","2","left;through|through;right","2","left;through|through;right","anna","1863","way/93228856@b/262840908","anna","1863","way/93228856@b/262840908","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","大學南路","93228856","1080697252","正向","262840705","22.73216456559203","120.28482918497761","https://www.google.com/maps/@22.73216456559203,120.28482918497761,20z","https://www.openstreetmap.org/way/93228856","segment_direction","2","left;through|through;right","2","left;through|through;right","anna","3733","way/93228856@b/1080697252","anna","3733","way/93228856@b/1080697252","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","大學南路","339750703","262835712","正向","1080696909","22.732085509163614","120.28263264920949","https://www.google.com/maps/@22.732085509163614,120.28263264920949,20z","https://www.openstreetmap.org/way/339750703","segment_direction","2","left;through|through","2","left;through|through","anna","3728","way/339750703@b/262835712","anna","3728","way/339750703@b/262835712","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","大學南路","339750703","1080696909","正向","1080697168","22.731481822863664","120.28085790247695","https://www.google.com/maps/@22.731481822863664,120.28085790247695,20z","https://www.openstreetmap.org/way/339750703","segment_direction","2","left;through|through","2","left;through|through","anna","3731","way/339750703@b/1080696909","anna","3731","way/339750703@b/1080696909","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","大學南路","339750705","256245347","反向","256245347","22.732196130777908","120.29240973727615","https://www.google.com/maps/@22.732196130777908,120.29240973727615,20z","https://www.openstreetmap.org/way/339750705","segment_direction","1","left;through;right","1","left;through;right","anna","3754","way/339750705@b/256245347","anna","3754","way/339750705@b/256245347","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","大學南路","339750705","1080696752","反向","1080696752","22.7323378","120.2916748","https://www.google.com/maps/@22.7323378,120.2916748,20z","https://www.openstreetmap.org/way/339750705","segment_direction","1","left;through;right","1","left;through;right","anna","3751","way/339750705@b/1080696752","anna","3751","way/339750705@b/1080696752","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","大學南路","339750705","1080696752","正向","12658227989","22.7323642","120.2915108","https://www.google.com/maps/@22.7323642,120.2915108,20z","https://www.openstreetmap.org/way/339750705","segment_direction","1","left;through;right","1","left;through;right","anna","3751","way/339750705@b/1080696752","anna","3751","way/339750705@b/1080696752","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","大學南路","339750705","1080696831","正向","260130552","22.7324528","120.2905522","https://www.google.com/maps/@22.7324528,120.2905522,20z","https://www.openstreetmap.org/way/339750705","segment_direction","1","left;through;right","1","left;through;right","anna","3745","way/339750705@b/1080696831","anna","3745","way/339750705@b/1080696831","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","大學南路","339750705","12658227989","正向","1080696831","22.732403","120.2911722","https://www.google.com/maps/@22.732403,120.2911722,20z","https://www.openstreetmap.org/way/339750705","segment_direction","1","left;through;right","1","left;through;right","anna","3748","way/339750705@b/12658227989","anna","3748","way/339750705@b/12658227989","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","大學南路","385650788","1080697145","正向","2601136103","22.7296803","120.2780815","https://www.google.com/maps/@22.7296803,120.2780815,20z","https://www.openstreetmap.org/way/385650788","segment_direction","2","left;through|through;right","2","left;through|through;right","anna","3722","way/385650788@b/1080697145","anna","3722","way/385650788@b/1080697145","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","大學南路","772722766","1401138236","反向","1401138236","22.7316562","120.294326","https://www.google.com/maps/@22.7316562,120.294326,20z","https://www.openstreetmap.org/way/772722766","segment_direction","1","left;through;right","1","left;through;right","anna","3757","way/772722766@b/1401138236","anna","3757","way/772722766@b/1401138236","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","大學南路","772722766","1401138236","正向","256245347","22.732196130777908","120.29240973727615","https://www.google.com/maps/@22.732196130777908,120.29240973727615,20z","https://www.openstreetmap.org/way/772722766","segment_direction","1","left;through;right","1","left;through;right","anna","3757","way/772722766@b/1401138236","anna","3757","way/772722766@b/1401138236","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","大學南路","772722766","4119630512","反向","4119630512","22.7312558","120.2958572","https://www.google.com/maps/@22.7312558,120.2958572,20z","https://www.openstreetmap.org/way/772722766","segment_direction","1","left;through;right","1","left;through;right","anna","3760","way/772722766@b/4119630512","anna","3760","way/772722766@b/4119630512","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","大學南路","772722766","4119630512","正向","1401138236","22.7316562","120.294326","https://www.google.com/maps/@22.7316562,120.294326,20z","https://www.openstreetmap.org/way/772722766","segment_direction","1","left;through;right","1","left;through;right","anna","3760","way/772722766@b/4119630512","anna","3760","way/772722766@b/4119630512","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","大學南路","1464405423","1080697168","正向","1080697145","22.73048277093863","120.27929072459952","https://www.google.com/maps/@22.73048277093863,120.27929072459952,20z","https://www.openstreetmap.org/way/1464405423","segment_direction","2","left;through|through","2","left;through|through","anna","3724","way/1464405423@b/1080697168","anna","3724","way/1464405423@b/1080697168","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","加昌路","23976945","256245267","反向","256245267","22.720815535145743","120.31260629547148","https://www.google.com/maps/@22.720815535145743,120.31260629547148,20z","https://www.openstreetmap.org/way/23976945","segment_direction","4","left;through|through|through|right","4","left;through|through|through|right","anna","1738","way/23976945@b/256245267","anna","1738","way/23976945@b/256245267","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","加昌路","23976945","256245267","正向","1401138499","22.720330457659394","120.31146211178049","https://www.google.com/maps/@22.720330457659394,120.31146211178049,20z","https://www.openstreetmap.org/way/23976945","segment_direction","3","left;through|through|through;right","3","left;through|through|through;right","anna","1738","way/23976945@b/256245267","anna","1738","way/23976945@b/256245267","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","加昌路","23976945","262090144","反向","262090144","22.721660666437486","120.31467808990152","https://www.google.com/maps/@22.721660666437486,120.31467808990152,20z","https://www.openstreetmap.org/way/23976945","intersection_approach","4","through|through|through|right","4","through|through|through|right","anna","1747","way/23976945@b/262090144","anna","1747","way/23976945@b/262090144","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","加昌路","23976945","1401138323","正向","2417585491","22.721044553229152","120.31318444709174","https://www.google.com/maps/@22.721044553229152,120.31318444709174,20z","https://www.openstreetmap.org/way/23976945","segment_direction","3","left;through|through|through;right","3","left;through|through|through;right","anna","1721","way/23976945@b/1401138323","anna","1721","way/23976945@b/1401138323","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","加昌路","23976945","1401138499","反向","1401138499","22.720330457659394","120.31146211178049","https://www.google.com/maps/@22.720330457659394,120.31146211178049,20z","https://www.openstreetmap.org/way/23976945","segment_direction","4","left;through|through|through|right","4","left;through|through|through|right","anna","1736","way/23976945@b/1401138499","anna","1736","way/23976945@b/1401138499","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","加昌路","23976945","2417585491","反向","2417585491","22.721044553229152","120.31318444709174","https://www.google.com/maps/@22.721044553229152,120.31318444709174,20z","https://www.openstreetmap.org/way/23976945","segment_direction","4","left;through|through|through|right","4","left;through|through|through|right","anna","1719","way/23976945@b/2417585491","anna","1719","way/23976945@b/2417585491","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
"完全一致","加昌路","126247878","1398635826","正向","3004986155","22.714098305012318","120.2945714501171","https://www.google.com/maps/@22.714098305012318,120.2945714501171,20z","https://www.openstreetmap.org/way/126247878","segment_direction","3","through|through|through;right","3","through|through|through;right","anna","1621","way/126247878@b/1398635826","anna","1621","way/126247878@b/1398635826","移除此人工覆蓋後，僅就車道數與轉向而言，顯示結果仍相同。"
